Summary Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Mexico,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,0.000,451.076,284.082,178.144,214.416,249.491,216.321,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,4.581,7.869,24.599,32.143,38.945,44.858,48.907,49.924,40.216,55.355,48.936,72.312,67.465,68.854,63.017,66.788,85.520,83.009,65.133,93.655,72.197,76.505,88.055,91.149,90.850,92.032,59.765,83.831,60.619,41.526,..,48.496,53.872,77.345,55.019,108.558,180.685,59.459,57.974,61.717,45.041,52.711,79.585,58.858,76.011,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,0.916,4.554,7.609,9.167,12.193,20.420,34.651,51.881,71.078,61.813,52.722,62.391,43.459,31.634,24.760,46.937,20.664,20.057,21.054,25.839,37.961,18.409,18.457,18.951,15.191,12.890,13.255,11.566,26.081,18.288,..,18.288,16.637,55.228,17.961,24.082,39.082,11.449,16.661,14.975,4.460,19.997,5.553,13.190,24.462,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,1.985,6.903,22.318,27.263,30.817,35.408,39.956,47.965,32.733,38.749,34.699,82.682,40.068,36.499,30.301,35.026,53.309,51.744,30.675,30.717,38.356,34.330,41.451,54.674,59.882,62.418,47.048,60.765,62.707,67.733,..,53.915,60.870,86.140,59.572,76.532,172.957,66.624,112.793,108.578,77.314,127.387,75.952,72.122,111.493,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,154.104,171.443,212.012,201.195,187.957,186.492,171.170,150.750,91.653,76.576,66.692,51.218,57.025,57.590,54.346,53.907,53.049,51.490,84.705,59.913,76.240,28.427,24.764,29.342,21.700,23.522,34.802,31.915,25.713,25.854,..,19.914,20.466,25.351,21.249,15.634,22.408,16.927,12.744,9.848,9.857,8.589,7.529,7.390,7.484,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.618,8.979,9.184,10.751,14.247,5.553,0.000,0.000,1.813,0.032,0.915,0.344,3.924,13.224,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,5.499,8.283,18.259,17.502,16.482,15.968,15.297,13.704,3.740,7.381,5.587,41.564,8.924,9.464,7.062,2.736,2.692,2.613,30.183,49.590,53.652,22.914,25.994,26.364,17.980,14.987,14.333,12.892,13.739,14.804,..,5.825,8.582,9.830,11.510,14.751,4.697,21.591,23.270,18.889,22.262,13.363,7.411,17.102,15.143,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,6.109,4.140,8.370,11.072,14.901,18.789,19.980,26.430,30.863,28.600,28.119,28.871,32.037,40.016,40.044,41.555,48.794,47.361,14.638,14.076,11.254,26.796,16.611,20.821,20.914,18.609,26.000,34.983,11.222,10.955,..,7.044,6.998,5.691,10.877,8.069,12.256,12.057,18.866,9.300,26.330,5.378,3.016,4.736,9.776,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.157,0.735,2.230,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,173.197,203.189,293.166,298.338,301.298,321.934,329.959,340.658,270.284,268.473,236.755,339.037,248.976,244.055,219.529,246.950,264.029,256.275,246.390,273.788,289.660,207.380,215.329,241.300,226.517,224.459,195.204,235.952,200.083,179.162,..,163.234,176.274,268.768,186.812,261.873,437.638,188.109,242.306,225.122,185.296,228.337,179.549,178.056,259.824,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,172.278,198.638,285.558,289.175,289.102,301.515,295.310,288.773,199.205,206.661,184.033,276.647,205.519,212.423,194.770,200.012,243.364,236.217,225.334,247.951,251.699,188.972,196.875,222.350,211.326,211.568,181.948,224.386,174.000,160.872,..,155.379,163.728,258.940,176.314,253.678,434.266,180.985,228.967,212.601,180.836,210.786,175.340,177.378,247.259,..
Netherlands,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,0.916,4.554,7.609,9.167,12.193,20.420,34.651,51.881,71.078,61.813,52.722,62.391,43.459,31.634,24.760,46.937,20.664,20.057,21.054,25.839,37.961,18.409,18.457,18.951,15.191,12.890,13.255,11.566,26.081,18.288,..,7.721,12.676,9.829,10.625,8.195,3.372,7.122,13.341,12.519,4.460,17.554,4.207,0.679,12.564,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,5.211,8.952,27.983,36.566,44.303,51.029,55.636,56.792,45.749,62.971,55.669,82.261,76.746,78.327,71.687,75.977,97.285,94.429,74.094,106.540,82.130,87.031,100.169,103.689,103.349,104.694,67.987,95.364,68.959,47.239,..,55.168,61.284,87.986,62.589,123.493,205.544,67.639,65.950,70.208,51.238,59.963,90.534,66.955,86.469,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,1.042,5.181,8.656,10.428,13.870,23.229,39.418,59.019,80.857,70.317,59.976,70.975,49.438,35.986,28.167,53.395,23.507,22.817,23.950,29.394,43.183,20.941,20.996,21.558,17.282,14.664,15.079,13.157,29.669,20.804,..,20.804,18.926,62.827,20.432,27.395,44.459,13.024,18.953,17.036,5.074,22.748,6.317,15.005,27.828,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,2.259,7.852,25.389,31.014,35.057,40.279,45.454,54.564,37.237,44.080,39.473,94.057,45.581,41.521,34.470,39.845,60.643,58.862,34.896,34.943,43.633,39.054,47.154,62.196,68.121,71.005,53.521,69.125,71.334,77.052,..,61.332,69.245,97.991,67.768,87.061,196.753,75.790,128.311,123.516,87.950,144.913,86.401,82.045,126.832,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,175.306,195.031,241.181,228.875,213.817,212.149,194.720,171.490,104.262,87.111,75.868,58.265,64.870,65.513,61.823,61.324,60.348,58.575,96.359,68.155,86.729,32.338,28.171,33.378,24.685,26.758,39.590,36.306,29.251,29.411,..,22.654,23.282,28.838,24.172,17.785,25.490,19.256,14.497,11.203,11.213,9.771,8.564,8.406,8.513,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.941,10.214,10.447,12.231,16.208,6.317,0.000,0.000,2.062,0.037,1.041,0.391,4.464,15.043,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,6.256,9.423,20.771,19.910,18.749,18.164,17.401,15.590,4.255,8.396,6.355,47.283,10.152,10.766,8.033,3.112,3.062,2.972,34.335,56.413,61.033,26.066,29.571,29.991,20.454,17.048,16.304,14.666,15.629,16.841,..,6.627,9.763,11.182,13.093,16.781,5.343,24.562,26.471,21.488,25.325,15.201,8.431,19.455,17.227,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,6.949,4.710,9.521,12.595,16.952,21.375,22.729,30.066,35.110,32.535,31.987,32.843,36.445,45.521,45.553,47.273,55.507,53.876,16.652,16.013,12.803,30.483,18.897,23.685,23.791,21.169,29.577,39.796,12.766,12.462,..,8.013,7.961,6.474,12.373,9.180,13.943,13.716,21.461,10.580,29.953,6.118,3.431,5.387,11.121,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.178,0.836,2.536,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Total budget,197.025,231.144,333.499,339.383,342.750,366.225,375.354,387.526,307.470,305.409,269.327,385.682,283.231,277.632,249.731,280.925,300.354,291.534,280.288,311.456,329.511,235.911,244.954,274.498,257.682,255.340,222.060,268.414,227.610,203.811,..,185.692,200.526,305.745,212.513,297.902,497.848,213.989,275.642,256.094,210.789,259.752,204.251,202.553,295.571,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,195.981,225.968,324.845,328.960,328.878,342.996,335.940,328.502,226.613,235.093,209.352,314.709,233.794,241.648,221.566,227.531,276.845,268.714,256.336,282.064,286.328,214.972,223.962,252.939,240.400,240.674,206.979,255.257,197.939,183.005,..,176.755,186.255,294.563,200.571,288.581,494.013,205.885,260.467,241.851,205.716,239.787,199.461,201.780,281.276,..
Netherlands,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,1.042,5.181,8.656,10.428,13.870,23.229,39.418,59.019,80.857,70.317,59.976,70.975,49.438,35.986,28.167,53.395,23.507,22.817,23.950,29.394,43.183,20.941,20.996,21.558,17.282,14.664,15.079,13.157,29.669,20.804,..,8.784,14.420,11.182,12.087,9.322,3.836,8.102,15.176,14.242,5.074,19.968,4.786,0.773,14.293,..
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,..,1.485,0.754,3.190,2.973,3.638,5.133,5.085,4.486,3.418,6.068,3.673,2.360,0.949,..,..,1.094,1.078,..,0.823,0.689,1.110,0.982,0.872,0.462,0.973,0.995,0.647,0.801,1.492,2.331,2.285,1.665,1.315,1.273,0.947,0.913,0.985,0.990,1.139,1.756,1.854,1.811,5.178,5.865,0.585
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,..,5.036,5.605,3.838,5.497,10.841,20.594,11.982,13.219,9.549,12.441,16.610,8.886,3.294,..,..,0.465,0.458,..,2.938,1.497,1.331,1.706,1.696,1.891,1.784,1.729,3.350,4.831,3.926,3.183,3.164,3.725,5.186,5.023,4.791,4.658,4.200,4.070,3.497,3.486,5.770,2.825,5.730,2.939,1.982
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,..,5.165,5.766,5.642,9.611,8.788,12.050,12.009,8.805,9.725,8.877,6.397,2.578,0.883,..,..,0.768,0.757,..,1.435,1.584,1.837,2.366,2.352,2.750,1.887,2.003,3.534,2.575,3.586,3.912,3.833,3.636,4.645,14.395,14.177,13.526,12.144,9.165,9.684,9.580,6.553,4.628,5.144,7.287,3.130
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,..,0.000,0.000,0.139,0.082,0.072,0.094,0.379,0.166,0.110,0.041,0.000,0.000,0.000,..,..,0.000,0.000,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.145,2.013,1.607,1.538,1.107,1.102,1.063,1.445,1.453,0.000,0.000,0.096,0.000,0.000,0.169,0.264
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,..,2.841,2.264,0.601,0.652,0.468,0.595,0.487,0.451,0.397,0.570,0.538,0.291,0.132,..,..,0.000,0.000,..,0.000,0.024,0.136,0.456,0.453,0.360,1.145,1.107,0.864,0.974,0.000,0.219,0.215,3.310,3.375,3.302,4.690,4.523,0.464,0.467,1.312,1.172,1.417,1.385,1.769,0.000,0.264
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,..,0.581,0.862,0.971,1.059,1.080,3.787,6.113,4.770,5.932,6.251,4.480,1.748,0.395,..,..,0.000,0.000,..,0.000,0.360,0.278,0.103,0.000,1.163,0.541,0.588,0.215,0.553,1.907,0.438,0.430,0.561,1.903,1.843,1.042,1.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,..,0.000,0.000,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.926,3.885,7.093
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,..,15.109,15.251,14.381,19.873,24.887,42.221,36.053,31.897,29.132,34.228,31.698,15.864,5.652,..,..,2.327,2.282,..,5.186,4.155,4.692,5.613,5.372,6.628,6.329,6.422,8.611,9.734,10.911,12.227,11.938,14.504,17.962,26.943,26.749,25.688,19.239,16.146,15.631,15.994,15.690,10.649,21.746,20.145,13.317
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,..,10.072,9.646,10.543,14.377,14.046,21.659,24.073,18.678,19.582,21.807,15.088,6.977,2.359,..,..,1.862,1.835,..,2.258,2.657,3.361,3.907,3.677,4.735,4.546,4.693,5.260,4.903,6.985,9.123,8.852,10.779,13.607,22.725,22.760,21.456,15.454,12.341,12.135,12.689,9.920,7.824,16.017,17.206,11.876
New Zealand,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,..,5.036,5.605,3.838,5.497,10.841,20.594,11.982,13.219,9.549,12.441,16.610,8.886,3.294,..,..,0.465,0.458,..,2.938,1.497,1.331,1.706,1.696,1.891,1.784,1.729,3.350,4.831,3.926,3.105,3.088,3.725,4.355,4.218,3.989,4.232,3.784,3.804,3.497,3.305,5.770,2.825,5.730,2.939,1.442
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Group 1: Energy efficiency,..,1.551,0.788,3.333,3.106,3.800,5.363,5.312,4.686,3.571,6.339,3.838,2.465,0.991,..,..,1.142,1.126,..,0.860,0.720,1.160,1.026,0.911,0.483,1.017,1.039,0.676,0.837,1.559,2.435,2.387,1.740,1.374,1.330,0.989,0.954,1.029,1.034,1.190,1.835,1.937,1.892,5.409,6.127,0.611
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Group 2: Fossil fuels,..,5.262,5.855,4.010,5.743,11.326,21.515,12.518,13.811,9.977,12.997,17.353,9.284,3.441,..,..,0.486,0.479,..,3.070,1.564,1.391,1.783,1.772,1.975,1.864,1.807,3.500,5.047,4.102,3.326,3.306,3.891,5.418,5.248,5.005,4.866,4.388,4.253,3.653,3.642,6.028,2.951,5.986,3.070,2.070
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Group 3: Renewable energy sources,..,5.396,6.024,5.894,10.041,9.181,12.589,12.546,9.199,10.160,9.275,6.683,2.694,0.922,..,..,0.802,0.791,..,1.500,1.655,1.919,2.471,2.457,2.873,1.971,2.093,3.692,2.690,3.746,4.087,4.005,3.799,4.853,15.039,14.811,14.131,12.687,9.575,10.117,10.008,6.847,4.836,5.374,7.613,3.270
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Group 4: Nuclear,..,0.000,0.000,0.145,0.085,0.075,0.098,0.396,0.173,0.115,0.043,0.000,0.000,0.000,..,..,0.000,0.000,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.241,2.103,1.679,1.607,1.157,1.151,1.111,1.510,1.518,0.000,0.000,0.100,0.000,0.000,0.176,0.275
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Group 6: Other power and storage technologies,..,2.968,2.365,0.628,0.681,0.489,0.621,0.509,0.471,0.415,0.595,0.562,0.304,0.138,..,..,0.000,0.000,..,0.000,0.025,0.142,0.476,0.474,0.376,1.196,1.156,0.903,1.017,0.000,0.229,0.224,3.458,3.526,3.449,4.900,4.725,0.485,0.488,1.370,1.224,1.480,1.447,1.848,0.000,0.275
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Group 7: Other cross-cutting techs/research,..,0.607,0.901,1.014,1.106,1.129,3.957,6.386,4.983,6.198,6.531,4.680,1.827,0.413,..,..,0.000,0.000,..,0.000,0.376,0.290,0.108,0.000,1.215,0.565,0.614,0.225,0.578,1.992,0.458,0.449,0.586,1.988,1.925,1.089,1.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Group 8: Unallocated,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,..,..,0.000,0.000,..,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.101,4.058,7.410
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Total budget,..,15.785,15.933,15.024,20.762,26.001,44.110,37.666,33.324,30.436,35.759,33.116,16.574,5.905,..,..,2.431,2.384,..,5.418,4.341,4.902,5.864,5.613,6.924,6.613,6.709,8.997,10.169,11.399,12.774,12.472,15.153,18.765,28.148,27.946,26.838,20.100,16.868,16.330,16.710,16.392,11.125,22.719,21.046,13.913
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Memo: Low-carbon,..,10.522,10.078,11.014,15.019,14.674,22.628,25.149,19.512,20.459,22.783,15.763,7.290,2.464,..,..,1.944,1.917,..,2.360,2.776,3.511,4.081,3.842,4.947,4.749,4.902,5.496,5.122,7.297,9.531,9.247,11.262,14.217,23.741,23.778,22.416,16.146,12.893,12.677,13.256,10.364,8.175,16.732,17.974,12.405
New Zealand,Total RD&D in Million USD (2019 prices and PPP),Memo: Non-low-carbon,..,5.262,5.855,4.010,5.743,11.326,21.515,12.518,13.811,9.977,12.997,17.353,9.284,3.441,..,..,0.486,0.479,..,3.070,1.564,1.391,1.783,1.772,1.975,1.864,1.807,3.500,5.047,4.102,3.245,3.227,3.891,4.549,4.407,4.167,4.421,3.953,3.975,3.653,3.453,6.028,2.951,5.986,3.070,1.506
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Group 1: Energy efficiency,0.000,0.000,0.000,0.000,14.846,19.366,17.268,15.480,13.419,12.734,11.345,10.302,14.633,7.542,17.599,19.037,17.847,21.216,25.163,24.053,13.847,3.274,2.966,2.787,2.639,2.517,2.579,2.343,2.996,3.180,2.696,3.633,2.895,4.959,4.505,18.447,25.798,24.319,26.115,52.000,226.875,178.827,87.015,139.471,89.340,171.194
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Group 2: Fossil fuels,0.000,0.000,0.000,0.000,42.719,45.397,40.631,34.605,30.783,22.351,25.160,25.534,30.600,36.720,39.795,38.678,34.805,29.294,30.709,26.965,42.371,39.397,34.651,32.915,31.541,51.019,39.676,36.818,29.539,35.409,52.384,53.046,67.159,72.670,65.738,204.177,306.270,263.173,217.484,140.772,126.897,126.672,162.041,131.975,119.563,117.638
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Group 3: Renewable energy sources,0.000,0.075,0.350,0.644,6.059,12.987,12.037,10.035,7.848,8.363,6.907,6.052,6.291,4.474,4.506,5.645,9.576,17.272,18.961,15.046,12.347,8.082,7.504,7.393,8.697,8.557,8.570,6.696,6.388,5.648,6.193,5.791,6.790,12.550,14.067,80.129,97.862,73.352,70.797,56.782,62.177,72.326,67.360,65.015,68.986,318.321
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Group 4: Nuclear,0.000,0.000,0.000,0.000,10.301,10.056,10.920,9.315,8.987,6.614,4.509,6.324,6.599,7.990,6.120,5.328,5.135,13.872,14.207,14.244,13.472,13.669,12.963,12.604,14.170,13.270,12.101,11.713,11.903,11.565,12.386,11.553,10.777,10.774,10.254,11.389,11.007,10.938,10.699,10.635,10.783,12.626,12.818,12.330,11.658,2.353
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Group 5: Hydrogen and fuel cells,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.153,10.112,10.577,10.513,6.874,13.320,13.817,13.023,6.993,5.667,5.710,6.533,8.028,6.038,8.742,7.199
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Group 6: Other power and storage technologies,7.393,7.134,7.694,8.697,11.513,10.344,10.920,8.865,7.970,6.994,6.478,6.494,6.599,6.551,2.558,6.941,8.743,1.224,5.054,4.944,4.955,6.185,4.612,4.120,3.713,3.134,8.927,4.353,6.130,5.821,3.534,3.983,3.695,5.828,1.835,14.371,16.190,14.642,14.069,15.490,14.377,20.767,19.244,18.149,30.980,52.685
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Group 7: Other cross-cutting techs/research,11.583,4.731,4.616,5.283,10.604,9.769,9.142,9.270,9.150,8.705,8.589,8.398,8.411,9.236,3.836,14.717,13.739,17.354,12.978,12.694,8.276,8.498,9.174,8.483,7.012,6.520,1.547,13.138,20.989,12.442,5.022,4.519,4.172,4.266,3.519,17.402,19.385,12.050,14.698,23.946,10.385,10.504,10.894,9.788,11.700,15.139
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Group 8: Unallocated,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.773,1.687,1.222,1.003
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Total budget,18.976,11.940,12.660,14.624,96.042,107.919,100.917,87.570,78.157,65.762,62.990,63.104,73.132,72.513,74.414,90.346,89.844,100.232,107.073,97.947,95.269,79.105,71.870,68.302,67.772,85.017,73.401,75.060,77.943,74.067,86.367,92.638,106.065,121.560,106.792,359.234,490.329,411.497,360.854,305.293,457.203,428.254,368.172,384.454,342.192,685.531
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Low-carbon,18.976,11.940,12.660,14.624,53.323,62.522,60.287,52.965,47.374,43.410,37.828,37.570,42.533,35.793,34.619,51.668,55.040,70.938,76.363,70.981,52.897,39.708,37.219,35.387,36.231,33.998,33.724,38.243,48.406,38.656,43.091,47.963,55.426,60.967,53.813,298.263,419.275,351.612,296.108,244.939,389.128,352.404,274.912,304.187,276.504,623.991
Norway,Total RD&D in Million USD (2019 prices and exch. rates),Memo: Non-low-carbon,0.000,0.000,0.000,0.000,42.719,45.397,40.631,34.605,30.783,22.351,25.160,25.534,30.600,36.720,39.795,38.678,34.805,29.294,30.709,26.965,42.371,39.397,34.651,32.915,31.541,51.019,39.676,36.818,29.539,35.409,43.277,44.674,50.639,60.593,52.979,60.972,71.054,59.885,64.747,60.353,68.076,75.851,93.261,80.266,65.687,61.541
